,year,sex,name,n,prop
1819158,2014,M,Arran,11,0.00000538
1819159,2014,M,Arrington,11,0.00000538
1819160,2014,M,Aseel,11,0.00000538
1819161,2014,M,Aser,11,0.00000538
1819162,2014,M,Ashaz,11,0.00000538
1819163,2014,M,Ashrith,11,0.00000538
1819164,2014,M,Ashvik,11,0.00000538
1819165,2014,M,Ashyr,11,0.00000538
1819166,2014,M,Asiyah,11,0.00000538
1819167,2014,M,Ata,11,0.00000538
1819168,2014,M,Atzel,11,0.00000538
1819169,2014,M,Aubry,11,0.00000538
1819170,2014,M,Avis,11,0.00000538
1819171,2014,M,Avishai,11,0.00000538
1819172,2014,M,Ayad,11,0.00000538
1819173,2014,M,Azir,11,0.00000538
1819174,2014,M,Babacar,11,0.00000538
1819175,2014,M,Baby,11,0.00000538
1819176,2014,M,Baldemar,11,0.00000538
1819177,2014,M,Balin,11,0.00000538
1819178,2014,M,Bannon,11,0.00000538
1819179,2014,M,Barack,11,0.00000538
1819180,2014,M,Bartholomew,11,0.00000538
1819181,2014,M,Bastien,11,0.00000538
1819182,2014,M,Baylee,11,0.00000538
1819183,2014,M,Benett,11,0.00000538
1819184,2014,M,Bereket,11,0.00000538
1819185,2014,M,Bernabe,11,0.00000538
1819186,2014,M,Betzalel,11,0.00000538
1819187,2014,M,Bexley,11,0.00000538
1819188,2014,M,Bhavesh,11,0.00000538
1819189,2014,M,Binh,11,0.00000538
1819190,2014,M,Blanton,11,0.00000538
1819191,2014,M,Bleu,11,0.00000538
1819192,2014,M,Bralen,11,0.00000538
1819193,2014,M,Brance,11,0.00000538
1819194,2014,M,Brasen,11,0.00000538
1819195,2014,M,Brazen,11,0.00000538
1819196,2014,M,Brenson,11,0.00000538
1819197,2014,M,Breylan,11,0.00000538
1819198,2014,M,Britt,11,0.00000538
1819199,2014,M,Burkley,11,0.00000538
1819200,2014,M,Caedan,11,0.00000538
1819201,2014,M,Caige,11,0.00000538
1819202,2014,M,Cailen,11,0.00000538
1819203,2014,M,Cainen,11,0.00000538
1819204,2014,M,Calixto,11,0.00000538
1819205,2014,M,Camerin,11,0.00000538
1819206,2014,M,Cannen,11,0.00000538
1819207,2014,M,Carsin,11,0.00000538
1819208,2014,M,Cashis,11,0.00000538
1819209,2014,M,Castin,11,0.00000538
1819210,2014,M,Cayce,11,0.00000538
1819211,2014,M,Chancelor,11,0.00000538
1819212,2014,M,Channon,11,0.00000538
1819213,2014,M,Coal,11,0.00000538
1819214,2014,M,Coleston,11,0.00000538
1819215,2014,M,Colyn,11,0.00000538
1819216,2014,M,Criss,11,0.00000538
1819217,2014,M,Curry,11,0.00000538
1819218,2014,M,Curtiss,11,0.00000538
1819219,2014,M,Cyler,11,0.00000538
1819220,2014,M,Cyprian,11,0.00000538
1819221,2014,M,Daelin,11,0.00000538
1819222,2014,M,Daequan,11,0.00000538
1819223,2014,M,Dagen,11,0.00000538
1819224,2014,M,Daiden,11,0.00000538
1819225,2014,M,Daniell,11,0.00000538
1819226,2014,M,Daunte,11,0.00000538
1819227,2014,M,Davyon,11,0.00000538
1819228,2014,M,Dawid,11,0.00000538
1819229,2014,M,Daymond,11,0.00000538
1819230,2014,M,Deavion,11,0.00000538
1819231,2014,M,Decarlos,11,0.00000538
1819232,2014,M,Deejay,11,0.00000538
1819233,2014,M,Del,11,0.00000538
1819234,2014,M,Dermot,11,0.00000538
1819235,2014,M,Derrin,11,0.00000538
1819236,2014,M,Derron,11,0.00000538
1819237,2014,M,Dervin,11,0.00000538
1819238,2014,M,Dieter,11,0.00000538
1819239,2014,M,Django,11,0.00000538
1819240,2014,M,Dolan,11,0.00000538
1819241,2014,M,Dolton,11,0.00000538
1819242,2014,M,Dominiq,11,0.00000538
1819243,2014,M,Dontavius,11,0.00000538
1819244,2014,M,Dreshaun,11,0.00000538
1819245,2014,M,Durell,11,0.00000538
1819246,2014,M,Dwaine,11,0.00000538
1819247,2014,M,Eashan,11,0.00000538
1819248,2014,M,Eisa,11,0.00000538
1819249,2014,M,Elric,11,0.00000538
1819250,2014,M,Emani,11,0.00000538
1819251,2014,M,Emersen,11,0.00000538
1819252,2014,M,Emillio,11,0.00000538
1819253,2014,M,Emily,11,0.00000538
1819254,2014,M,Emon,11,0.00000538
1819255,2014,M,Epic,11,0.00000538
1819256,2014,M,Eriel,11,0.00000538
1819257,2014,M,Estiven,11,0.00000538
1819258,2014,M,Esvin,11,0.00000538
1819259,2014,M,Fahd,11,0.00000538
1819260,2014,M,Farrell,11,0.00000538
1819261,2014,M,Fidencio,11,0.00000538
1819262,2014,M,Filippo,11,0.00000538
1819263,2014,M,Fitzpatrick,11,0.00000538
1819264,2014,M,Fouad,11,0.00000538
1819265,2014,M,Franz,11,0.00000538
1819266,2014,M,Fuller,11,0.00000538
1819267,2014,M,Gaurav,11,0.00000538
1819268,2014,M,Geovonni,11,0.00000538
1819269,2014,M,Ghali,11,0.00000538
1819270,2014,M,Gianlucas,11,0.00000538
1819271,2014,M,Godson,11,0.00000538
1819272,2014,M,Gotti,11,0.00000538
1819273,2014,M,Greycen,11,0.00000538
1819274,2014,M,Gunter,11,0.00000538
1819275,2014,M,Haadi,11,0.00000538
1819276,2014,M,Habeeb,11,0.00000538
1819277,2014,M,Harel,11,0.00000538
1819278,2014,M,Harlyn,11,0.00000538
1819279,2014,M,Harveer,11,0.00000538
1819280,2014,M,Hasnain,11,0.00000538
1819281,2014,M,Hendryx,11,0.00000538
1819282,2014,M,Hinckley,11,0.00000538
1819283,2014,M,Hiroki,11,0.00000538
1819284,2014,M,Holston,11,0.00000538
1819285,2014,M,Hussam,11,0.00000538
1819286,2014,M,Ibn,11,0.00000538
1819287,2014,M,Ikechukwu,11,0.00000538
1819288,2014,M,Imad,11,0.00000538
1819289,2014,M,Inaki,11,0.00000538
1819290,2014,M,Ioan,11,0.00000538
1819291,2014,M,Ioane,11,0.00000538
1819292,2014,M,Ion,11,0.00000538
1819293,2014,M,Isom,11,0.00000538
1819294,2014,M,Issak,11,0.00000538
1819295,2014,M,Ivar,11,0.00000538
1819296,2014,M,Iyad,11,0.00000538
1819297,2014,M,Izreal,11,0.00000538
1819298,2014,M,Jadden,11,0.00000538
1819299,2014,M,Jaelynn,11,0.00000538
1819300,2014,M,Jahson,11,0.00000538
1819301,2014,M,Jaicion,11,0.00000538
1819302,2014,M,Jaicob,11,0.00000538
1819303,2014,M,Jaidin,11,0.00000538
1819304,2014,M,Jakori,11,0.00000538
1819305,2014,M,Jamiel,11,0.00000538
1819306,2014,M,Janoah,11,0.00000538
1819307,2014,M,Jarian,11,0.00000538
1819308,2014,M,Jarret,11,0.00000538
1819309,2014,M,Jaseon,11,0.00000538
1819310,2014,M,Jasiri,11,0.00000538
1819311,2014,M,Jaston,11,0.00000538
1819312,2014,M,Jasyah,11,0.00000538
1819313,2014,M,Javell,11,0.00000538
1819314,2014,M,Jaxden,11,0.00000538
1819315,2014,M,Jaycieon,11,0.00000538
1819316,2014,M,Jayde,11,0.00000538
1819317,2014,M,Jaydien,11,0.00000538
1819318,2014,M,Jayleon,11,0.00000538
1819319,2014,M,Jaymin,11,0.00000538
1819320,2014,M,Jen,11,0.00000538
1819321,2014,M,Jermain,11,0.00000538
1819322,2014,M,Jerod,11,0.00000538
1819323,2014,M,Jerold,11,0.00000538
1819324,2014,M,Jerren,11,0.00000538
1819325,2014,M,Jerrett,11,0.00000538
1819326,2014,M,Jewell,11,0.00000538
1819327,2014,M,Jibran,11,0.00000538
1819328,2014,M,Jimi,11,0.00000538
1819329,2014,M,Jmari,11,0.00000538
1819330,2014,M,Joeangel,11,0.00000538
1819331,2014,M,Joen,11,0.00000538
1819332,2014,M,Joni,11,0.00000538
1819333,2014,M,Jontavious,11,0.00000538
1819334,2014,M,Joriel,11,0.00000538
1819335,2014,M,Jubal,11,0.00000538
1819336,2014,M,Judas,11,0.00000538
1819337,2014,M,Jujhar,11,0.00000538
1819338,2014,M,June,11,0.00000538
1819339,2014,M,Juniel,11,0.00000538
1819340,2014,M,Jurgen,11,0.00000538
1819341,2014,M,Jvon,11,0.00000538
1819342,2014,M,Kahmari,11,0.00000538
1819343,2014,M,Kahne,11,0.00000538
1819344,2014,M,Kaide,11,0.00000538
1819345,2014,M,Kaimani,11,0.00000538
1819346,2014,M,Kalyan,11,0.00000538
1819347,2014,M,Kalyn,11,0.00000538
1819348,2014,M,Kamel,11,0.00000538
1819349,2014,M,Kamen,11,0.00000538
1819350,2014,M,Kamerin,11,0.00000538
1819351,2014,M,Kanav,11,0.00000538
1819352,2014,M,Kannan,11,0.00000538
1819353,2014,M,Karrington,11,0.00000538
1819354,2014,M,Kastin,11,0.00000538
1819355,2014,M,Kathan,11,0.00000538
1819356,2014,M,Kavan,11,0.00000538
1819357,2014,M,Kavir,11,0.00000538
1819358,2014,M,Kayle,11,0.00000538
1819359,2014,M,Kayston,11,0.00000538
1819360,2014,M,Kdyn,11,0.00000538
1819361,2014,M,Keanan,11,0.00000538
1819362,2014,M,Keeghan,11,0.00000538
1819363,2014,M,Kehinde,11,0.00000538
1819364,2014,M,Keifer,11,0.00000538
1819365,2014,M,Kellon,11,0.00000538
1819366,2014,M,Kellyn,11,0.00000538
1819367,2014,M,Kemal,11,0.00000538
1819368,2014,M,Kemauri,11,0.00000538
1819369,2014,M,Kemp,11,0.00000538
1819370,2014,M,Kendrell,11,0.00000538
1819371,2014,M,Keng,11,0.00000538
1819372,2014,M,Kennen,11,0.00000538
1819373,2014,M,Keone,11,0.00000538
1819374,2014,M,Kerrick,11,0.00000538
1819375,2014,M,Keyontae,11,0.00000538
1819376,2014,M,Khary,11,0.00000538
1819377,2014,M,Khian,11,0.00000538
1819378,2014,M,Khoa,11,0.00000538
1819379,2014,M,Kiel,11,0.00000538
1819380,2014,M,Kienan,11,0.00000538
1819381,2014,M,Kiyoshi,11,0.00000538
1819382,2014,M,Koden,11,0.00000538
1819383,2014,M,Kortland,11,0.00000538
1819384,2014,M,Korvin,11,0.00000538
1819385,2014,M,Koven,11,0.00000538
1819386,2014,M,Krishan,11,0.00000538
1819387,2014,M,Kristof,11,0.00000538
1819388,2014,M,Krystopher,11,0.00000538
1819389,2014,M,Kunal,11,0.00000538
1819390,2014,M,Kvon,11,0.00000538
1819391,2014,M,Kwaku,11,0.00000538
1819392,2014,M,Kyion,11,0.00000538
1819393,2014,M,Kyser,11,0.00000538
1819394,2014,M,Kyzen,11,0.00000538
1819395,2014,M,Landynn,11,0.00000538
1819396,2014,M,Larell,11,0.00000538
1819397,2014,M,Latif,11,0.00000538
1819398,2014,M,Laydon,11,0.00000538
1819399,2014,M,Lazlo,11,0.00000538
1819400,2014,M,Leiden,11,0.00000538
1819401,2014,M,Leilan,11,0.00000538
1819402,2014,M,Lelend,11,0.00000538
1819403,2014,M,Leomar,11,0.00000538
1819404,2014,M,Leonides,11,0.00000538
1819405,2014,M,Lionardo,11,0.00000538
1819406,2014,M,Locklan,11,0.00000538
1819407,2014,M,Lorne,11,0.00000538
1819408,2014,M,Lucifer,11,0.00000538
1819409,2014,M,Luken,11,0.00000538
1819410,2014,M,Macai,11,0.00000538
1819411,2014,M,Maclain,11,0.00000538
1819412,2014,M,Madoc,11,0.00000538
1819413,2014,M,Majestic,11,0.00000538
1819414,2014,M,Mak,11,0.00000538
1819415,2014,M,Makell,11,0.00000538
1819416,2014,M,Makiah,11,0.00000538
1819417,2014,M,Malakhai,11,0.00000538
1819418,2014,M,Manan,11,0.00000538
1819419,2014,M,Mang,11,0.00000538
1819420,2014,M,Markanthony,11,0.00000538
1819421,2014,M,Masiyah,11,0.00000538
1819422,2014,M,Mattew,11,0.00000538
1819423,2014,M,Maurilio,11,0.00000538
1819424,2014,M,Maveryk,11,0.00000538
1819425,2014,M,Maxum,11,0.00000538
1819426,2014,M,Mayes,11,0.00000538
1819427,2014,M,Mayjor,11,0.00000538
1819428,2014,M,Maysin,11,0.00000538
1819429,2014,M,Meer,11,0.00000538
1819430,2014,M,Mickel,11,0.00000538
1819431,2014,M,Midas,11,0.00000538
1819432,2014,M,Million,11,0.00000538
1819433,2014,M,Milos,11,0.00000538
1819434,2014,M,Mj,11,0.00000538
1819435,2014,M,Mohab,11,0.00000538
1819436,2014,M,Morgen,11,0.00000538
1819437,2014,M,Muath,11,0.00000538
1819438,2014,M,Muaz,11,0.00000538
1819439,2014,M,Murtaza,11,0.00000538
1819440,2014,M,Myers,11,0.00000538
1819441,2014,M,Mykael,11,0.00000538
1819442,2014,M,Mylez,11,0.00000538
1819443,2014,M,Mylon,11,0.00000538
1819444,2014,M,Nachum,11,0.00000538
1819445,2014,M,Naftula,11,0.00000538
1819446,2014,M,Nain,11,0.00000538
1819447,2014,M,Naithan,11,0.00000538
1819448,2014,M,Nasier,11,0.00000538
1819449,2014,M,Nayson,11,0.00000538
1819450,2014,M,Ned,11,0.00000538
1819451,2014,M,Neilan,11,0.00000538
1819452,2014,M,Neville,11,0.00000538
1819453,2014,M,Newt,11,0.00000538
1819454,2014,M,Nickolaus,11,0.00000538
1819455,2014,M,Nickson,11,0.00000538
1819456,2014,M,Nilan,11,0.00000538
1819457,2014,M,Nirav,11,0.00000538
1819458,2014,M,Noahjames,11,0.00000538
1819459,2014,M,Nygel,11,0.00000538
1819460,2014,M,Nyxon,11,0.00000538
1819461,2014,M,Obaloluwa,11,0.00000538
1819462,2014,M,Octavious,11,0.00000538
1819463,2014,M,Oluwasemilore,11,0.00000538
1819464,2014,M,Oluwatomiwa,11,0.00000538
1819465,2014,M,Omarian,11,0.00000538
1819466,2014,M,Oneal,11,0.00000538
1819467,2014,M,Oneil,11,0.00000538
1819468,2014,M,Onix,11,0.00000538
1819469,2014,M,Osborn,11,0.00000538
1819470,2014,M,Otoniel,11,0.00000538
1819471,2014,M,Parley,11,0.00000538
1819472,2014,M,Patterson,11,0.00000538
1819473,2014,M,Petros,11,0.00000538
1819474,2014,M,Phoenyx,11,0.00000538
1819475,2014,M,Phong,11,0.00000538
1819476,2014,M,Piersen,11,0.00000538
1819477,2014,M,Piper,11,0.00000538
1819478,2014,M,Porfirio,11,0.00000538
1819479,2014,M,Pranay,11,0.00000538
1819480,2014,M,Priest,11,0.00000538
1819481,2014,M,Promise,11,0.00000538
1819482,2014,M,Psalm,11,0.00000538
1819483,2014,M,Quantez,11,0.00000538
1819484,2014,M,Quinnton,11,0.00000538
1819485,2014,M,Quintavious,11,0.00000538
1819486,2014,M,Quintrell,11,0.00000538
1819487,2014,M,Raden,11,0.00000538
1819488,2014,M,Raffaele,11,0.00000538
1819489,2014,M,Rafferty,11,0.00000538
1819490,2014,M,Rai,11,0.00000538
1819491,2014,M,Rainen,11,0.00000538
1819492,2014,M,Rajah,11,0.00000538
1819493,2014,M,Ramzy,11,0.00000538
1819494,2014,M,Rasean,11,0.00000538
1819495,2014,M,Rashed,11,0.00000538
1819496,2014,M,Rawad,11,0.00000538
1819497,2014,M,Raymone,11,0.00000538
1819498,2014,M,Rayn,11,0.00000538
1819499,2014,M,Raynav,11,0.00000538
1819500,2014,M,Razi,11,0.00000538
1819501,2014,M,Red,11,0.00000538
1819502,2014,M,Reynolds,11,0.00000538
1819503,2014,M,Rhylee,11,0.00000538
1819504,2014,M,Riad,11,0.00000538
1819505,2014,M,Righteous,11,0.00000538
1819506,2014,M,Rilen,11,0.00000538
1819507,2014,M,Rilynn,11,0.00000538
1819508,2014,M,Rogue,11,0.00000538
1819509,2014,M,Rorik,11,0.00000538
1819510,2014,M,Roshawn,11,0.00000538
1819511,2014,M,Ruari,11,0.00000538
1819512,2014,M,Ruthvik,11,0.00000538
1819513,2014,M,Rydan,11,0.00000538
1819514,2014,M,Rykar,11,0.00000538
1819515,2014,M,Saber,11,0.00000538
1819516,2014,M,Sael,11,0.00000538
1819517,2014,M,Salahuddin,11,0.00000538
1819518,2014,M,Samik,11,0.00000538
1819519,2014,M,Santi,11,0.00000538
1819520,2014,M,Sender,11,0.00000538
1819521,2014,M,Sergei,11,0.00000538
1819522,2014,M,Shah,11,0.00000538
1819523,2014,M,Shaheem,11,0.00000538
1819524,2014,M,Shamel,11,0.00000538
1819525,2014,M,Shamon,11,0.00000538
1819526,2014,M,Shandon,11,0.00000538
1819527,2014,M,Shemuel,11,0.00000538
1819528,2014,M,Shuaib,11,0.00000538
1819529,2014,M,Shuayb,11,0.00000538
1819530,2014,M,Shubh,11,0.00000538
1819531,2014,M,Siaosi,11,0.00000538
1819532,2014,M,Siler,11,0.00000538
1819533,2014,M,Sirr,11,0.00000538
1819534,2014,M,Skylen,11,0.00000538
1819535,2014,M,Sohaib,11,0.00000538
1819536,2014,M,Sohail,11,0.00000538
1819537,2014,M,Sriansh,11,0.00000538
1819538,2014,M,Stanlee,11,0.00000538
1819539,2014,M,Stiven,11,0.00000538
1819540,2014,M,Suhail,11,0.00000538
1819541,2014,M,Suliman,11,0.00000538
1819542,2014,M,Szymon,11,0.00000538
1819543,2014,M,Taden,11,0.00000538
1819544,2014,M,Tagg,11,0.00000538
1819545,2014,M,Tahari,11,0.00000538
1819546,2014,M,Tahmir,11,0.00000538
1819547,2014,M,Tajuan,11,0.00000538
1819548,2014,M,Takeo,11,0.00000538
1819549,2014,M,Tanmay,11,0.00000538
1819550,2014,M,Tashaun,11,0.00000538
1819551,2014,M,Tavis,11,0.00000538
1819552,2014,M,Tavoris,11,0.00000538
1819553,2014,M,Terez,11,0.00000538
1819554,2014,M,Teron,11,0.00000538
1819555,2014,M,Terrel,11,0.00000538
1819556,2014,M,Theon,11,0.00000538
1819557,2014,M,Thoran,11,0.00000538
1819558,2014,M,Thorne,11,0.00000538
1819559,2014,M,Thornton,11,0.00000538
1819560,2014,M,Toa,11,0.00000538
1819561,2014,M,Tomasz,11,0.00000538
1819562,2014,M,Trennon,11,0.00000538
1819563,2014,M,Treyce,11,0.00000538
1819564,2014,M,Tron,11,0.00000538
1819565,2014,M,Tyke,11,0.00000538
1819566,2014,M,Tylee,11,0.00000538
1819567,2014,M,Tymere,11,0.00000538
1819568,2014,M,Tyreon,11,0.00000538
1819569,2014,M,Tyrice,11,0.00000538
1819570,2014,M,Tywan,11,0.00000538
1819571,2014,M,Vitaly,11,0.00000538
1819572,2014,M,Vonn,11,0.00000538
1819573,2014,M,Waris,11,0.00000538
1819574,2014,M,Wayden,11,0.00000538
1819575,2014,M,Wendall,11,0.00000538
1819576,2014,M,Wilford,11,0.00000538
1819577,2014,M,Winfield,11,0.00000538
1819578,2014,M,Winton,11,0.00000538
1819579,2014,M,Wyat,11,0.00000538
1819580,2014,M,Wyeth,11,0.00000538
1819581,2014,M,Wynton,11,0.00000538
1819582,2014,M,Yaden,11,0.00000538
1819583,2014,M,Yancarlos,11,0.00000538
1819584,2014,M,Yancy,11,0.00000538
1819585,2014,M,Yang,11,0.00000538
1819586,2014,M,Yazen,11,0.00000538
1819587,2014,M,Yi,11,0.00000538
1819588,2014,M,Yoandry,11,0.00000538
1819589,2014,M,Yoav,11,0.00000538
1819590,2014,M,Yunis,11,0.00000538
1819591,2014,M,Yussef,11,0.00000538
1819592,2014,M,Yuto,11,0.00000538
1819593,2014,M,Zacardi,11,0.00000538
1819594,2014,M,Zacariah,11,0.00000538
1819595,2014,M,Zacheriah,11,0.00000538
1819596,2014,M,Zaheer,11,0.00000538
1819597,2014,M,Zaidin,11,0.00000538
1819598,2014,M,Zakhai,11,0.00000538
1819599,2014,M,Zalmen,11,0.00000538
1819600,2014,M,Zaydrian,11,0.00000538
1819601,2014,M,Zayvien,11,0.00000538
1819602,2014,M,Zeal,11,0.00000538
1819603,2014,M,Zebulun,11,0.00000538
1819604,2014,M,Zekiah,11,0.00000538
1819605,2014,M,Zekiel,11,0.00000538
1819606,2014,M,Zhane,11,0.00000538
1819607,2014,M,Zhion,11,0.00000538
1819608,2014,M,Zoey,11,0.00000538
1819609,2014,M,Zorawar,11,0.00000538
1819610,2014,M,Zyhir,11,0.00000538
1819611,2014,M,Zyrion,11,0.00000538
1819612,2014,M,Aarron,10,0.00000489
1819613,2014,M,Aasir,10,0.00000489
1819614,2014,M,Abdulahad,10,0.00000489
1819615,2014,M,Abubacarr,10,0.00000489
1819616,2014,M,Adlai,10,0.00000489
1819617,2014,M,Aedin,10,0.00000489
1819618,2014,M,Agrim,10,0.00000489
1819619,2014,M,Airam,10,0.00000489
1819620,2014,M,Airen,10,0.00000489
1819621,2014,M,Aizik,10,0.00000489
1819622,2014,M,Albaraa,10,0.00000489
1819623,2014,M,Aldric,10,0.00000489
1819624,2014,M,Alexx,10,0.00000489
1819625,2014,M,Alika,10,0.00000489
1819626,2014,M,Alontae,10,0.00000489
1819627,2014,M,Alyjah,10,0.00000489
1819628,2014,M,Amara,10,0.00000489
1819629,2014,M,Amarian,10,0.00000489
1819630,2014,M,Amarien,10,0.00000489
1819631,2014,M,Ambrosio,10,0.00000489
1819632,2014,M,Amiir,10,0.00000489
1819633,2014,M,Amilio,10,0.00000489
1819634,2014,M,Amish,10,0.00000489
1819635,2014,M,Antavious,10,0.00000489
1819636,2014,M,Antonios,10,0.00000489
1819637,2014,M,Aqeel,10,0.00000489
1819638,2014,M,Archimedes,10,0.00000489
1819639,2014,M,Areeb,10,0.00000489
1819640,2014,M,Ariana,10,0.00000489
1819641,2014,M,Arinze,10,0.00000489
1819642,2014,M,Ario,10,0.00000489
1819643,2014,M,Arlando,10,0.00000489
1819644,2014,M,Arlington,10,0.00000489
1819645,2014,M,Arlyn,10,0.00000489
1819646,2014,M,Arno,10,0.00000489
1819647,2014,M,Arseniy,10,0.00000489
1819648,2014,M,Artist,10,0.00000489
1819649,2014,M,Aryaan,10,0.00000489
1819650,2014,M,Aryav,10,0.00000489
1819651,2014,M,Ashe,10,0.00000489
1819652,2014,M,Ashon,10,0.00000489
1819653,2014,M,Asir,10,0.00000489
1819654,2014,M,Aureliano,10,0.00000489
1819655,2014,M,Avary,10,0.00000489
1819656,2014,M,Avelino,10,0.00000489
1819657,2014,M,Aydian,10,0.00000489
1819658,2014,M,Aysen,10,0.00000489
1819659,2014,M,Azariel,10,0.00000489
1819660,2014,M,Baer,10,0.00000489
1819661,2014,M,Baraa,10,0.00000489
1819662,2014,M,Baran,10,0.00000489
1819663,2014,M,Barnaby,10,0.00000489
1819664,2014,M,Basilio,10,0.00000489
1819665,2014,M,Bastion,10,0.00000489
1819666,2014,M,Baze,10,0.00000489
1819667,2014,M,Benjamyn,10,0.00000489
1819668,2014,M,Bolton,10,0.00000489
1819669,2014,M,Bora,10,0.00000489
1819670,2014,M,Bracen,10,0.00000489
1819671,2014,M,Braddox,10,0.00000489
1819672,2014,M,Bravery,10,0.00000489
1819673,2014,M,Braxdon,10,0.00000489
1819674,2014,M,Braxen,10,0.00000489
1819675,2014,M,Brenan,10,0.00000489
1819676,2014,M,Brentyn,10,0.00000489
1819677,2014,M,Brettley,10,0.00000489
1819678,2014,M,Breyton,10,0.00000489
1819679,2014,M,Brinson,10,0.00000489
1819680,2014,M,Brix,10,0.00000489
1819681,2014,M,Brolin,10,0.00000489
1819682,2014,M,Bryker,10,0.00000489
1819683,2014,M,Bryn,10,0.00000489
1819684,2014,M,Brysan,10,0.00000489
1819685,2014,M,Bryse,10,0.00000489
1819686,2014,M,Cadel,10,0.00000489
1819687,2014,M,Cadin,10,0.00000489
1819688,2014,M,Caidence,10,0.00000489
1819689,2014,M,Caileb,10,0.00000489
1819690,2014,M,Cambridge,10,0.00000489
1819691,2014,M,Cartez,10,0.00000489
1819692,2014,M,Cassel,10,0.00000489
1819693,2014,M,Cathan,10,0.00000489
1819694,2014,M,Chaden,10,0.00000489
1819695,2014,M,Chauncy,10,0.00000489
1819696,2014,M,Chavis,10,0.00000489
1819697,2014,M,Chesley,10,0.00000489
1819698,2014,M,Chesney,10,0.00000489
1819699,2014,M,Chett,10,0.00000489
1819700,2014,M,Chidi,10,0.00000489
1819701,2014,M,Chidozie,10,0.00000489
1819702,2014,M,Chosen,10,0.00000489
1819703,2014,M,Christoper,10,0.00000489
1819704,2014,M,Christyan,10,0.00000489
1819705,2014,M,Chukwuebuka,10,0.00000489
1819706,2014,M,Cipriano,10,0.00000489
1819707,2014,M,Colm,10,0.00000489
1819708,2014,M,Constantin,10,0.00000489
1819709,2014,M,Criston,10,0.00000489
1819710,2014,M,Crusoe,10,0.00000489
1819711,2014,M,Cullin,10,0.00000489
1819712,2014,M,Cung,10,0.00000489
1819713,2014,M,Cyris,10,0.00000489
1819714,2014,M,Dacian,10,0.00000489
1819715,2014,M,Daemyn,10,0.00000489
1819716,2014,M,Dailon,10,0.00000489
1819717,2014,M,Daiquan,10,0.00000489
1819718,2014,M,Daiwik,10,0.00000489
1819719,2014,M,Dajon,10,0.00000489
1819720,2014,M,Dakai,10,0.00000489
1819721,2014,M,Dal,10,0.00000489
1819722,2014,M,Dallis,10,0.00000489
1819723,2014,M,Damin,10,0.00000489
1819724,2014,M,Danish,10,0.00000489
1819725,2014,M,Darek,10,0.00000489
1819726,2014,M,Darriel,10,0.00000489
1819727,2014,M,Dashton,10,0.00000489
1819728,2014,M,Davonta,10,0.00000489
1819729,2014,M,Dayveon,10,0.00000489
1819730,2014,M,Deacan,10,0.00000489
1819731,2014,M,Deaire,10,0.00000489
1819732,2014,M,Demarious,10,0.00000489
1819733,2014,M,Demarrion,10,0.00000489
1819734,2014,M,Demba,10,0.00000489
1819735,2014,M,Deontre,10,0.00000489
1819736,2014,M,Derell,10,0.00000489
1819737,2014,M,Derreck,10,0.00000489
1819738,2014,M,Desmin,10,0.00000489
1819739,2014,M,Devereaux,10,0.00000489
1819740,2014,M,Devesh,10,0.00000489
1819741,2014,M,Dewitt,10,0.00000489
1819742,2014,M,Deyon,10,0.00000489
1819743,2014,M,Dezi,10,0.00000489
1819744,2014,M,Diago,10,0.00000489
1819745,2014,M,Domanick,10,0.00000489
1819746,2014,M,Dominyk,10,0.00000489
1819747,2014,M,Donavyn,10,0.00000489
1819748,2014,M,Dontre,10,0.00000489
1819749,2014,M,Draxton,10,0.00000489
1819750,2014,M,Dray,10,0.00000489
1819751,2014,M,Draydon,10,0.00000489
1819752,2014,M,Draylen,10,0.00000489
1819753,2014,M,Dshawn,10,0.00000489
1819754,2014,M,Durham,10,0.00000489
1819755,2014,M,Edi,10,0.00000489
1819756,2014,M,Eduar,10,0.00000489
1819757,2014,M,Eilam,10,0.00000489
1819758,2014,M,Einar,10,0.00000489
1819759,2014,M,Ej,10,0.00000489
1819760,2014,M,Ejay,10,0.00000489
1819761,2014,M,Elay,10,0.00000489
1819762,2014,M,Eligio,10,0.00000489
1819763,2014,M,Elisandro,10,0.00000489
1819764,2014,M,Elmin,10,0.00000489
1819765,2014,M,Elohim,10,0.00000489
1819766,2014,M,Eluzer,10,0.00000489
1819767,2014,M,Elver,10,0.00000489
1819768,2014,M,Elwin,10,0.00000489
1819769,2014,M,Elya,10,0.00000489
1819770,2014,M,Elye,10,0.00000489
1819771,2014,M,Ember,10,0.00000489
1819772,2014,M,Emric,10,0.00000489
1819773,2014,M,Emrik,10,0.00000489
1819774,2014,M,Eon,10,0.00000489
1819775,2014,M,Esaiah,10,0.00000489
1819776,2014,M,Essam,10,0.00000489
1819777,2014,M,Estuardo,10,0.00000489
1819778,2014,M,Etzio,10,0.00000489
1819779,2014,M,Eusebio,10,0.00000489
1819780,2014,M,Evrett,10,0.00000489
1819781,2014,M,Exavior,10,0.00000489
1819782,2014,M,Eydan,10,0.00000489
1819783,2014,M,Fabrice,10,0.00000489
1819784,2014,M,Fadil,10,0.00000489
1819785,2014,M,Faith,10,0.00000489
1819786,2014,M,Felton,10,0.00000489
1819787,2014,M,Fenris,10,0.00000489
1819788,2014,M,Finlee,10,0.00000489
1819789,2014,M,Finnlee,10,0.00000489
